POI,lat[deg],lon[deg]
27988,17.191,161.306
27989,17.191,162.374
27990,17.191,163.442
27991,17.191,164.51
27992,17.191,165.579
27993,17.191,166.647
27994,17.191,167.715
27995,17.191,168.783
27996,17.191,169.852
27997,17.191,170.92
27998,17.191,171.988
27999,17.191,173.056
28000,17.191,174.125
28001,17.191,175.193
28002,17.191,176.261
28003,17.191,177.329
28004,17.191,178.398
28005,17.191,179.466
28006,17.191,180.534
28007,17.191,181.602
28008,17.191,182.671
28009,17.191,183.739
28010,17.191,184.807
28011,17.191,185.875
28012,17.191,186.944
28013,17.191,188.012
28014,17.191,189.08
28015,17.191,190.148
28016,17.191,191.217
28017,17.191,192.285
28018,17.191,193.353
28019,17.191,194.421
28020,17.191,195.49
28021,17.191,196.558
28022,17.191,197.626
28023,17.191,198.694
28024,17.191,199.763
28025,17.191,200.831
28026,17.191,201.899
28027,17.191,202.967
28028,17.191,204.036
28029,17.191,205.104
28030,17.191,206.172
28031,17.191,207.24
28032,17.191,208.309
28033,17.191,209.377
28034,17.191,210.445
28035,17.191,211.513
28036,17.191,212.582
28037,17.191,213.65
28038,17.191,214.718
28039,17.191,215.786
28040,17.191,216.855
28041,17.191,217.923
28042,17.191,218.991
28043,17.191,220.059
28044,17.191,221.128
28045,17.191,222.196
28046,17.191,223.264
28047,17.191,224.332
28048,17.191,225.401
28049,17.191,226.469
28050,17.191,227.537
28051,17.191,228.605
28052,17.191,229.674
28053,17.191,230.742
28054,17.191,231.81
28055,17.191,232.878
28056,17.191,233.947
28057,17.191,235.015
28058,17.191,236.083
28059,17.191,237.151
28060,17.191,238.22
28061,17.191,239.288
28062,17.191,240.356
28063,17.191,241.424
28064,17.191,242.493
28065,17.191,243.561
28066,17.191,244.629
28067,17.191,245.697
28068,17.191,246.766
28069,17.191,247.834
28070,17.191,248.902
28071,17.191,249.97
28072,17.191,251.039
28073,17.191,252.107
28074,17.191,253.175
28075,17.191,254.243
28076,17.191,255.312
28077,17.191,256.38
28078,17.191,257.448
28079,17.191,258.516
28080,17.191,259.585
28081,17.191,260.653
28082,17.191,261.721
28083,17.191,262.789
28084,17.191,263.858
28085,17.191,264.926
28086,17.191,265.994
28087,17.191,267.062
28088,17.191,268.131
28089,17.191,269.199
28090,17.191,270.267
28091,17.191,271.335
28092,17.191,272.404
28093,17.191,273.472
28094,17.191,274.54
28095,17.191,275.608
28096,17.191,276.677
28097,17.191,277.745
28098,17.191,278.813
28099,17.191,279.881
28100,17.191,280.95
28101,17.191,282.018
28102,17.191,283.086
28103,17.191,284.154
28104,17.191,285.223
28105,17.191,286.291
28106,17.191,287.359
28107,17.191,288.427
28108,17.191,289.496
28109,17.191,290.564
28110,17.191,291.632
28111,17.191,292.7
28112,17.191,293.769
28113,17.191,294.837
28114,17.191,295.905
28115,17.191,296.973
28116,17.191,298.042
28117,17.191,299.11
28118,17.191,300.178
28119,17.191,301.246
28120,17.191,302.315
28121,17.191,303.383
28122,17.191,304.451
28123,17.191,305.519
28124,17.191,306.588
28125,17.191,307.656
28126,17.191,308.724
28127,17.191,309.792
28128,17.191,310.861
28129,17.191,311.929
28130,17.191,312.997
28131,17.191,314.065
28132,17.191,315.134
28133,17.191,316.202
28134,17.191,317.27
28135,17.191,318.338
28136,17.191,319.407
28137,17.191,320.475
28138,17.191,321.543
28139,17.191,322.611
28140,17.191,323.68
28141,17.191,324.748
28142,17.191,325.816
28143,17.191,326.884
28144,17.191,327.953
28145,17.191,329.021
28146,17.191,330.089
28147,17.191,331.157
28148,17.191,332.226
28149,17.191,333.294
28150,17.191,334.362
28151,17.191,335.43
28152,17.191,336.499
28153,17.191,337.567
28154,17.191,338.635
28155,17.191,339.703
28156,17.191,340.772
28157,17.191,341.84
28158,17.191,342.908
28159,17.191,343.976
28160,17.191,345.045
28161,17.191,346.113
28162,17.191,347.181
28163,17.191,348.249
28164,17.191,349.318
28165,17.191,350.386
28166,17.191,351.454
28167,17.191,352.522
28168,17.191,353.591
28169,17.191,354.659
28170,17.191,355.727
28171,17.191,356.795
28172,17.191,357.864
28173,17.191,358.932
28174,-17.191,0
28175,-17.191,1.06825
28176,-17.191,2.1365
28177,-17.191,3.20475
28178,-17.191,4.273
28179,-17.191,5.34125
28180,-17.191,6.4095
28181,-17.191,7.47774
28182,-17.191,8.54599
28183,-17.191,9.61424
28184,-17.191,10.6825
28185,-17.191,11.7507
28186,-17.191,12.819
28187,-17.191,13.8872
28188,-17.191,14.9555
28189,-17.191,16.0237
28190,-17.191,17.092
28191,-17.191,18.1602
28192,-17.191,19.2285
28193,-17.191,20.2967
28194,-17.191,21.365
28195,-17.191,22.4332
28196,-17.191,23.5015
28197,-17.191,24.5697
28198,-17.191,25.638
28199,-17.191,26.7062
28200,-17.191,27.7745
28201,-17.191,28.8427
28202,-17.191,29.911
28203,-17.191,30.9792
28204,-17.191,32.0475
28205,-17.191,33.1157
28206,-17.191,34.184
28207,-17.191,35.2522
28208,-17.191,36.3205
28209,-17.191,37.3887
28210,-17.191,38.457
28211,-17.191,39.5252
28212,-17.191,40.5935
28213,-17.191,41.6617
28214,-17.191,42.73
28215,-17.191,43.7982
28216,-17.191,44.8665
28217,-17.191,45.9347
28218,-17.191,47.003
28219,-17.191,48.0712
28220,-17.191,49.1395
28221,-17.191,50.2077
28222,-17.191,51.276
28223,-17.191,52.3442
28224,-17.191,53.4125
28225,-17.191,54.4807
28226,-17.191,55.549
28227,-17.191,56.6172
28228,-17.191,57.6855
28229,-17.191,58.7537
28230,-17.191,59.822
28231,-17.191,60.8902
28232,-17.191,61.9585
28233,-17.191,63.0267
28234,-17.191,64.095
28235,-17.191,65.1632
28236,-17.191,66.2315
28237,-17.191,67.2997
28238,-17.191,68.368
28239,-17.191,69.4362
28240,-17.191,70.5045
28241,-17.191,71.5727
28242,-17.191,72.6409
28243,-17.191,73.7092
28244,-17.191,74.7774
28245,-17.191,75.8457
28246,-17.191,76.9139
28247,-17.191,77.9822
28248,-17.191,79.0504
28249,-17.191,80.1187
28250,-17.191,81.1869
28251,-17.191,82.2552
28252,-17.191,83.3234
28253,-17.191,84.3917
28254,-17.191,85.4599
28255,-17.191,86.5282
28256,-17.191,87.5964
28257,-17.191,88.6647
28258,-17.191,89.7329
28259,-17.191,90.8012
28260,-17.191,91.8694
28261,-17.191,92.9377
28262,-17.191,94.0059
28263,-17.191,95.0742
28264,-17.191,96.1424
28265,-17.191,97.2107
28266,-17.191,98.2789
28267,-17.191,99.3472
28268,-17.191,100.415
28269,-17.191,101.484
28270,-17.191,102.552
28271,-17.191,103.62
28272,-17.191,104.688
28273,-17.191,105.757
28274,-17.191,106.825
28275,-17.191,107.893
28276,-17.191,108.961
28277,-17.191,110.03
28278,-17.191,111.098
28279,-17.191,112.166
28280,-17.191,113.234
28281,-17.191,114.303
28282,-17.191,115.371
28283,-17.191,116.439
28284,-17.191,117.507
28285,-17.191,118.576
28286,-17.191,119.644
28287,-17.191,120.712
28288,-17.191,121.78
28289,-17.191,122.849
28290,-17.191,123.917
28291,-17.191,124.985
28292,-17.191,126.053
28293,-17.191,127.122
28294,-17.191,128.19
28295,-17.191,129.258
28296,-17.191,130.326
28297,-17.191,131.395
28298,-17.191,132.463
28299,-17.191,133.531
28300,-17.191,134.599
28301,-17.191,135.668
28302,-17.191,136.736
28303,-17.191,137.804
28304,-17.191,138.872
28305,-17.191,139.941
28306,-17.191,141.009
28307,-17.191,142.077
28308,-17.191,143.145
28309,-17.191,144.214
28310,-17.191,145.282
28311,-17.191,146.35
28312,-17.191,147.418
28313,-17.191,148.487
28314,-17.191,149.555
28315,-17.191,150.623
28316,-17.191,151.691
28317,-17.191,152.76
28318,-17.191,153.828
28319,-17.191,154.896
28320,-17.191,155.964
28321,-17.191,157.033
28322,-17.191,158.101
28323,-17.191,159.169
28324,-17.191,160.237
28325,-17.191,161.306
28326,-17.191,162.374
28327,-17.191,163.442
28328,-17.191,164.51
28329,-17.191,165.579
28330,-17.191,166.647
28331,-17.191,167.715
28332,-17.191,168.783
28333,-17.191,169.852
28334,-17.191,170.92
28335,-17.191,171.988
28336,-17.191,173.056
28337,-17.191,174.125
28338,-17.191,175.193
28339,-17.191,176.261
28340,-17.191,177.329
28341,-17.191,178.398
28342,-17.191,179.466
28343,-17.191,180.534
28344,-17.191,181.602
28345,-17.191,182.671
28346,-17.191,183.739
28347,-17.191,184.807
28348,-17.191,185.875
28349,-17.191,186.944
28350,-17.191,188.012
28351,-17.191,189.08
28352,-17.191,190.148
28353,-17.191,191.217
28354,-17.191,192.285
28355,-17.191,193.353
28356,-17.191,194.421
28357,-17.191,195.49
28358,-17.191,196.558
28359,-17.191,197.626
28360,-17.191,198.694
28361,-17.191,199.763
28362,-17.191,200.831
28363,-17.191,201.899
28364,-17.191,202.967
28365,-17.191,204.036
28366,-17.191,205.104
28367,-17.191,206.172
28368,-17.191,207.24
28369,-17.191,208.309
28370,-17.191,209.377
28371,-17.191,210.445
28372,-17.191,211.513
28373,-17.191,212.582
28374,-17.191,213.65
28375,-17.191,214.718
28376,-17.191,215.786
28377,-17.191,216.855
28378,-17.191,217.923
28379,-17.191,218.991
28380,-17.191,220.059
28381,-17.191,221.128
28382,-17.191,222.196
28383,-17.191,223.264
28384,-17.191,224.332
28385,-17.191,225.401
28386,-17.191,226.469
28387,-17.191,227.537
28388,-17.191,228.605
28389,-17.191,229.674
28390,-17.191,230.742
28391,-17.191,231.81
28392,-17.191,232.878
28393,-17.191,233.947
28394,-17.191,235.015
28395,-17.191,236.083
28396,-17.191,237.151
28397,-17.191,238.22
28398,-17.191,239.288
28399,-17.191,240.356
28400,-17.191,241.424
28401,-17.191,242.493
28402,-17.191,243.561
28403,-17.191,244.629
28404,-17.191,245.697
28405,-17.191,246.766
28406,-17.191,247.834
28407,-17.191,248.902
28408,-17.191,249.97
28409,-17.191,251.039
28410,-17.191,252.107
28411,-17.191,253.175
28412,-17.191,254.243
28413,-17.191,255.312
28414,-17.191,256.38
28415,-17.191,257.448
28416,-17.191,258.516
28417,-17.191,259.585
28418,-17.191,260.653
28419,-17.191,261.721
28420,-17.191,262.789
28421,-17.191,263.858
28422,-17.191,264.926
28423,-17.191,265.994
28424,-17.191,267.062
28425,-17.191,268.131
28426,-17.191,269.199
28427,-17.191,270.267
28428,-17.191,271.335
28429,-17.191,272.404
28430,-17.191,273.472
28431,-17.191,274.54
28432,-17.191,275.608
28433,-17.191,276.677
28434,-17.191,277.745
28435,-17.191,278.813
28436,-17.191,279.881
28437,-17.191,280.95
28438,-17.191,282.018
28439,-17.191,283.086
28440,-17.191,284.154
28441,-17.191,285.223
28442,-17.191,286.291
28443,-17.191,287.359
28444,-17.191,288.427
28445,-17.191,289.496
28446,-17.191,290.564
28447,-17.191,291.632
28448,-17.191,292.7
28449,-17.191,293.769
28450,-17.191,294.837
28451,-17.191,295.905
28452,-17.191,296.973
28453,-17.191,298.042
28454,-17.191,299.11
28455,-17.191,300.178
28456,-17.191,301.246
28457,-17.191,302.315
28458,-17.191,303.383
28459,-17.191,304.451
28460,-17.191,305.519
28461,-17.191,306.588
28462,-17.191,307.656
28463,-17.191,308.724
28464,-17.191,309.792
28465,-17.191,310.861
28466,-17.191,311.929
28467,-17.191,312.997
28468,-17.191,314.065
28469,-17.191,315.134
28470,-17.191,316.202
28471,-17.191,317.27
28472,-17.191,318.338
28473,-17.191,319.407
28474,-17.191,320.475
28475,-17.191,321.543
28476,-17.191,322.611
28477,-17.191,323.68
28478,-17.191,324.748
28479,-17.191,325.816
28480,-17.191,326.884
28481,-17.191,327.953
28482,-17.191,329.021
28483,-17.191,330.089
28484,-17.191,331.157
28485,-17.191,332.226
28486,-17.191,333.294
28487,-17.191,334.362
28488,-17.191,335.43
28489,-17.191,336.499
28490,-17.191,337.567
28491,-17.191,338.635
28492,-17.191,339.703
28493,-17.191,340.772
28494,-17.191,341.84
28495,-17.191,342.908
28496,-17.191,343.976
28497,-17.191,345.045
28498,-17.191,346.113
28499,-17.191,347.181
28500,-17.191,348.249
28501,-17.191,349.318
28502,-17.191,350.386
28503,-17.191,351.454
28504,-17.191,352.522
28505,-17.191,353.591
28506,-17.191,354.659
28507,-17.191,355.727
28508,-17.191,356.795
28509,-17.191,357.864
28510,-17.191,358.932
28511,16.1798,0
28512,16.1798,1.06195
28513,16.1798,2.12389
28514,16.1798,3.18584
28515,16.1798,4.24779
28516,16.1798,5.30973
28517,16.1798,6.37168
28518,16.1798,7.43363
28519,16.1798,8.49558
28520,16.1798,9.55752
28521,16.1798,10.6195
28522,16.1798,11.6814
28523,16.1798,12.7434
28524,16.1798,13.8053
28525,16.1798,14.8673
28526,16.1798,15.9292
28527,16.1798,16.9912
28528,16.1798,18.0531
28529,16.1798,19.115
28530,16.1798,20.177
28531,16.1798,21.2389
28532,16.1798,22.3009
28533,16.1798,23.3628
28534,16.1798,24.4248
28535,16.1798,25.4867
28536,16.1798,26.5487
28537,16.1798,27.6106
28538,16.1798,28.6726
28539,16.1798,29.7345
28540,16.1798,30.7965
28541,16.1798,31.8584
28542,16.1798,32.9204
28543,16.1798,33.9823
28544,16.1798,35.0442
28545,16.1798,36.1062
28546,16.1798,37.1681
28547,16.1798,38.2301
28548,16.1798,39.292
28549,16.1798,40.354
28550,16.1798,41.4159
28551,16.1798,42.4779
28552,16.1798,43.5398
28553,16.1798,44.6018
28554,16.1798,45.6637
28555,16.1798,46.7257
28556,16.1798,47.7876
28557,16.1798,48.8496
28558,16.1798,49.9115
28559,16.1798,50.9735
28560,16.1798,52.0354
28561,16.1798,53.0973
28562,16.1798,54.1593
28563,16.1798,55.2212
28564,16.1798,56.2832
28565,16.1798,57.3451
28566,16.1798,58.4071
28567,16.1798,59.469
28568,16.1798,60.531
28569,16.1798,61.5929
28570,16.1798,62.6549
28571,16.1798,63.7168
28572,16.1798,64.7788
28573,16.1798,65.8407
28574,16.1798,66.9027
28575,16.1798,67.9646
28576,16.1798,69.0265
28577,16.1798,70.0885
28578,16.1798,71.1504
28579,16.1798,72.2124
28580,16.1798,73.2743
28581,16.1798,74.3363
28582,16.1798,75.3982
28583,16.1798,76.4602
28584,16.1798,77.5221
28585,16.1798,78.5841
28586,16.1798,79.646
28587,16.1798,80.708
28588,16.1798,81.7699
28589,16.1798,82.8319
28590,16.1798,83.8938
28591,16.1798,84.9558
28592,16.1798,86.0177
28593,16.1798,87.0796
28594,16.1798,88.1416
28595,16.1798,89.2035
28596,16.1798,90.2655
28597,16.1798,91.3274
28598,16.1798,92.3894
28599,16.1798,93.4513
28600,16.1798,94.5133
28601,16.1798,95.5752
28602,16.1798,96.6372
28603,16.1798,97.6991
28604,16.1798,98.7611
28605,16.1798,99.823
28606,16.1798,100.885
28607,16.1798,101.947
28608,16.1798,103.009
28609,16.1798,104.071
28610,16.1798,105.133
28611,16.1798,106.195
28612,16.1798,107.257
28613,16.1798,108.319
28614,16.1798,109.381
28615,16.1798,110.442
28616,16.1798,111.504
28617,16.1798,112.566
28618,16.1798,113.628
28619,16.1798,114.69
28620,16.1798,115.752
28621,16.1798,116.814
28622,16.1798,117.876
28623,16.1798,118.938
28624,16.1798,120
28625,16.1798,121.062
28626,16.1798,122.124
28627,16.1798,123.186
28628,16.1798,124.248
28629,16.1798,125.31
28630,16.1798,126.372
28631,16.1798,127.434
28632,16.1798,128.496
28633,16.1798,129.558
28634,16.1798,130.619
28635,16.1798,131.681
28636,16.1798,132.743
28637,16.1798,133.805
28638,16.1798,134.867
28639,16.1798,135.929
28640,16.1798,136.991
28641,16.1798,138.053
28642,16.1798,139.115
28643,16.1798,140.177
28644,16.1798,141.239
28645,16.1798,142.301
28646,16.1798,143.363
28647,16.1798,144.425
28648,16.1798,145.487
28649,16.1798,146.549
28650,16.1798,147.611
28651,16.1798,148.673
28652,16.1798,149.735
28653,16.1798,150.796
28654,16.1798,151.858
28655,16.1798,152.92
28656,16.1798,153.982
28657,16.1798,155.044
28658,16.1798,156.106
28659,16.1798,157.168
28660,16.1798,158.23
28661,16.1798,159.292
28662,16.1798,160.354
28663,16.1798,161.416
28664,16.1798,162.478
28665,16.1798,163.54
28666,16.1798,164.602
28667,16.1798,165.664
28668,16.1798,166.726
28669,16.1798,167.788
28670,16.1798,168.85
28671,16.1798,169.912
28672,16.1798,170.973
28673,16.1798,172.035
28674,16.1798,173.097
28675,16.1798,174.159
28676,16.1798,175.221
28677,16.1798,176.283
28678,16.1798,177.345
28679,16.1798,178.407
28680,16.1798,179.469
28681,16.1798,180.531
28682,16.1798,181.593
28683,16.1798,182.655
28684,16.1798,183.717
28685,16.1798,184.779
28686,16.1798,185.841
28687,16.1798,186.903
28688,16.1798,187.965
28689,16.1798,189.027
28690,16.1798,190.088
28691,16.1798,191.15
28692,16.1798,192.212
28693,16.1798,193.274
28694,16.1798,194.336
28695,16.1798,195.398
28696,16.1798,196.46
28697,16.1798,197.522
28698,16.1798,198.584
28699,16.1798,199.646
28700,16.1798,200.708
28701,16.1798,201.77
28702,16.1798,202.832
28703,16.1798,203.894
28704,16.1798,204.956
28705,16.1798,206.018
28706,16.1798,207.08
28707,16.1798,208.142
28708,16.1798,209.204
28709,16.1798,210.265
28710,16.1798,211.327
28711,16.1798,212.389
28712,16.1798,213.451
28713,16.1798,214.513
28714,16.1798,215.575
28715,16.1798,216.637
28716,16.1798,217.699
28717,16.1798,218.761
28718,16.1798,219.823
28719,16.1798,220.885
28720,16.1798,221.947
28721,16.1798,223.009
28722,16.1798,224.071
28723,16.1798,225.133
28724,16.1798,226.195
28725,16.1798,227.257
28726,16.1798,228.319
28727,16.1798,229.381
28728,16.1798,230.442
28729,16.1798,231.504
28730,16.1798,232.566
28731,16.1798,233.628
28732,16.1798,234.69
28733,16.1798,235.752
28734,16.1798,236.814
28735,16.1798,237.876
28736,16.1798,238.938
28737,16.1798,240
28738,16.1798,241.062
28739,16.1798,242.124
28740,16.1798,243.186
28741,16.1798,244.248
28742,16.1798,245.31
28743,16.1798,246.372
28744,16.1798,247.434
28745,16.1798,248.496
28746,16.1798,249.558
28747,16.1798,250.619
28748,16.1798,251.681
28749,16.1798,252.743
28750,16.1798,253.805
28751,16.1798,254.867
28752,16.1798,255.929
28753,16.1798,256.991
28754,16.1798,258.053
28755,16.1798,259.115
28756,16.1798,260.177
28757,16.1798,261.239
28758,16.1798,262.301
28759,16.1798,263.363
28760,16.1798,264.425
28761,16.1798,265.487
28762,16.1798,266.549
28763,16.1798,267.611
28764,16.1798,268.673
28765,16.1798,269.735
28766,16.1798,270.796
28767,16.1798,271.858
28768,16.1798,272.92
28769,16.1798,273.982
28770,16.1798,275.044
28771,16.1798,276.106
28772,16.1798,277.168
28773,16.1798,278.23
28774,16.1798,279.292
28775,16.1798,280.354
28776,16.1798,281.416
28777,16.1798,282.478
28778,16.1798,283.54
28779,16.1798,284.602
28780,16.1798,285.664
28781,16.1798,286.726
28782,16.1798,287.788
28783,16.1798,288.85
28784,16.1798,289.912
28785,16.1798,290.973
28786,16.1798,292.035
28787,16.1798,293.097
28788,16.1798,294.159
28789,16.1798,295.221
28790,16.1798,296.283
28791,16.1798,297.345
28792,16.1798,298.407
28793,16.1798,299.469
28794,16.1798,300.531
28795,16.1798,301.593
28796,16.1798,302.655
28797,16.1798,303.717
28798,16.1798,304.779
28799,16.1798,305.841
28800,16.1798,306.903
28801,16.1798,307.965
28802,16.1798,309.027
28803,16.1798,310.088
28804,16.1798,311.15
28805,16.1798,312.212
28806,16.1798,313.274
28807,16.1798,314.336
28808,16.1798,315.398
28809,16.1798,316.46
28810,16.1798,317.522
28811,16.1798,318.584
28812,16.1798,319.646
28813,16.1798,320.708
28814,16.1798,321.77
28815,16.1798,322.832
28816,16.1798,323.894
28817,16.1798,324.956
28818,16.1798,326.018
28819,16.1798,327.08
28820,16.1798,328.142
28821,16.1798,329.204
28822,16.1798,330.265
28823,16.1798,331.327
28824,16.1798,332.389
28825,16.1798,333.451
28826,16.1798,334.513
28827,16.1798,335.575
28828,16.1798,336.637
28829,16.1798,337.699
28830,16.1798,338.761
28831,16.1798,339.823
28832,16.1798,340.885
28833,16.1798,341.947
28834,16.1798,343.009
28835,16.1798,344.071
28836,16.1798,345.133
28837,16.1798,346.195
28838,16.1798,347.257
28839,16.1798,348.319
28840,16.1798,349.381
28841,16.1798,350.442
28842,16.1798,351.504
28843,16.1798,352.566
28844,16.1798,353.628
28845,16.1798,354.69
28846,16.1798,355.752
28847,16.1798,356.814
28848,16.1798,357.876
28849,16.1798,358.938
28850,-16.1798,0
28851,-16.1798,1.06195
28852,-16.1798,2.12389
28853,-16.1798,3.18584
28854,-16.1798,4.24779
28855,-16.1798,5.30973
28856,-16.1798,6.37168
28857,-16.1798,7.43363
28858,-16.1798,8.49558
28859,-16.1798,9.55752
28860,-16.1798,10.6195
28861,-16.1798,11.6814
28862,-16.1798,12.7434
28863,-16.1798,13.8053
28864,-16.1798,14.8673
28865,-16.1798,15.9292
28866,-16.1798,16.9912
28867,-16.1798,18.0531
28868,-16.1798,19.115
28869,-16.1798,20.177
28870,-16.1798,21.2389
28871,-16.1798,22.3009
28872,-16.1798,23.3628
28873,-16.1798,24.4248
28874,-16.1798,25.4867
28875,-16.1798,26.5487
28876,-16.1798,27.6106
28877,-16.1798,28.6726
28878,-16.1798,29.7345
28879,-16.1798,30.7965
28880,-16.1798,31.8584
28881,-16.1798,32.9204
28882,-16.1798,33.9823
28883,-16.1798,35.0442
28884,-16.1798,36.1062
28885,-16.1798,37.1681
28886,-16.1798,38.2301
28887,-16.1798,39.292
28888,-16.1798,40.354
28889,-16.1798,41.4159
28890,-16.1798,42.4779
28891,-16.1798,43.5398
28892,-16.1798,44.6018
28893,-16.1798,45.6637
28894,-16.1798,46.7257
28895,-16.1798,47.7876
28896,-16.1798,48.8496
28897,-16.1798,49.9115
28898,-16.1798,50.9735
28899,-16.1798,52.0354
28900,-16.1798,53.0973
28901,-16.1798,54.1593
28902,-16.1798,55.2212
28903,-16.1798,56.2832
28904,-16.1798,57.3451
28905,-16.1798,58.4071
28906,-16.1798,59.469
28907,-16.1798,60.531
28908,-16.1798,61.5929
28909,-16.1798,62.6549
28910,-16.1798,63.7168
28911,-16.1798,64.7788
28912,-16.1798,65.8407
28913,-16.1798,66.9027
28914,-16.1798,67.9646
28915,-16.1798,69.0265
28916,-16.1798,70.0885
28917,-16.1798,71.1504
28918,-16.1798,72.2124
28919,-16.1798,73.2743
28920,-16.1798,74.3363
28921,-16.1798,75.3982
28922,-16.1798,76.4602
28923,-16.1798,77.5221
28924,-16.1798,78.5841
28925,-16.1798,79.646
28926,-16.1798,80.708
28927,-16.1798,81.7699
28928,-16.1798,82.8319
28929,-16.1798,83.8938
28930,-16.1798,84.9558
28931,-16.1798,86.0177
28932,-16.1798,87.0796
28933,-16.1798,88.1416
28934,-16.1798,89.2035
28935,-16.1798,90.2655
28936,-16.1798,91.3274
28937,-16.1798,92.3894
28938,-16.1798,93.4513
28939,-16.1798,94.5133
28940,-16.1798,95.5752
28941,-16.1798,96.6372
28942,-16.1798,97.6991
28943,-16.1798,98.7611
28944,-16.1798,99.823
28945,-16.1798,100.885
28946,-16.1798,101.947
28947,-16.1798,103.009
28948,-16.1798,104.071
28949,-16.1798,105.133
28950,-16.1798,106.195
28951,-16.1798,107.257
28952,-16.1798,108.319
28953,-16.1798,109.381
28954,-16.1798,110.442
28955,-16.1798,111.504
28956,-16.1798,112.566
28957,-16.1798,113.628
28958,-16.1798,114.69
28959,-16.1798,115.752
28960,-16.1798,116.814
28961,-16.1798,117.876
28962,-16.1798,118.938
28963,-16.1798,120
28964,-16.1798,121.062
28965,-16.1798,122.124
28966,-16.1798,123.186
28967,-16.1798,124.248
28968,-16.1798,125.31
28969,-16.1798,126.372
28970,-16.1798,127.434
28971,-16.1798,128.496
28972,-16.1798,129.558
28973,-16.1798,130.619
28974,-16.1798,131.681
28975,-16.1798,132.743
28976,-16.1798,133.805
28977,-16.1798,134.867
28978,-16.1798,135.929
28979,-16.1798,136.991
28980,-16.1798,138.053
28981,-16.1798,139.115
28982,-16.1798,140.177
28983,-16.1798,141.239
28984,-16.1798,142.301
28985,-16.1798,143.363
28986,-16.1798,144.425
28987,-16.1798,145.487
28988,-16.1798,146.549
28989,-16.1798,147.611
28990,-16.1798,148.673
28991,-16.1798,149.735
28992,-16.1798,150.796
28993,-16.1798,151.858
28994,-16.1798,152.92
28995,-16.1798,153.982
28996,-16.1798,155.044
28997,-16.1798,156.106
28998,-16.1798,157.168
28999,-16.1798,158.23
29000,-16.1798,159.292
29001,-16.1798,160.354
29002,-16.1798,161.416
29003,-16.1798,162.478
29004,-16.1798,163.54
29005,-16.1798,164.602
29006,-16.1798,165.664
29007,-16.1798,166.726
29008,-16.1798,167.788
29009,-16.1798,168.85
29010,-16.1798,169.912
29011,-16.1798,170.973
29012,-16.1798,172.035
29013,-16.1798,173.097
29014,-16.1798,174.159
29015,-16.1798,175.221
29016,-16.1798,176.283
29017,-16.1798,177.345
29018,-16.1798,178.407
29019,-16.1798,179.469
29020,-16.1798,180.531
29021,-16.1798,181.593
29022,-16.1798,182.655
29023,-16.1798,183.717
29024,-16.1798,184.779
29025,-16.1798,185.841
29026,-16.1798,186.903
29027,-16.1798,187.965
29028,-16.1798,189.027
29029,-16.1798,190.088
29030,-16.1798,191.15
29031,-16.1798,192.212
29032,-16.1798,193.274
29033,-16.1798,194.336
29034,-16.1798,195.398
29035,-16.1798,196.46
29036,-16.1798,197.522
29037,-16.1798,198.584
29038,-16.1798,199.646
29039,-16.1798,200.708
29040,-16.1798,201.77
29041,-16.1798,202.832
29042,-16.1798,203.894
29043,-16.1798,204.956
29044,-16.1798,206.018
29045,-16.1798,207.08
29046,-16.1798,208.142
29047,-16.1798,209.204
29048,-16.1798,210.265
29049,-16.1798,211.327
29050,-16.1798,212.389
29051,-16.1798,213.451
29052,-16.1798,214.513
29053,-16.1798,215.575
29054,-16.1798,216.637
29055,-16.1798,217.699
29056,-16.1798,218.761
29057,-16.1798,219.823
29058,-16.1798,220.885
29059,-16.1798,221.947
29060,-16.1798,223.009
29061,-16.1798,224.071
29062,-16.1798,225.133
29063,-16.1798,226.195
29064,-16.1798,227.257
29065,-16.1798,228.319
29066,-16.1798,229.381
29067,-16.1798,230.442
29068,-16.1798,231.504
29069,-16.1798,232.566
29070,-16.1798,233.628
29071,-16.1798,234.69
29072,-16.1798,235.752
29073,-16.1798,236.814
29074,-16.1798,237.876
29075,-16.1798,238.938
29076,-16.1798,240
29077,-16.1798,241.062
29078,-16.1798,242.124
29079,-16.1798,243.186
29080,-16.1798,244.248
29081,-16.1798,245.31
29082,-16.1798,246.372
29083,-16.1798,247.434
29084,-16.1798,248.496
29085,-16.1798,249.558
29086,-16.1798,250.619
29087,-16.1798,251.681
29088,-16.1798,252.743
29089,-16.1798,253.805
29090,-16.1798,254.867
29091,-16.1798,255.929
29092,-16.1798,256.991
29093,-16.1798,258.053
29094,-16.1798,259.115
29095,-16.1798,260.177
29096,-16.1798,261.239
29097,-16.1798,262.301
29098,-16.1798,263.363
29099,-16.1798,264.425
29100,-16.1798,265.487
29101,-16.1798,266.549
29102,-16.1798,267.611
29103,-16.1798,268.673
29104,-16.1798,269.735
29105,-16.1798,270.796
29106,-16.1798,271.858
29107,-16.1798,272.92
29108,-16.1798,273.982
29109,-16.1798,275.044
29110,-16.1798,276.106
29111,-16.1798,277.168
29112,-16.1798,278.23
29113,-16.1798,279.292
29114,-16.1798,280.354
29115,-16.1798,281.416
29116,-16.1798,282.478
29117,-16.1798,283.54
29118,-16.1798,284.602
29119,-16.1798,285.664
29120,-16.1798,286.726
29121,-16.1798,287.788
29122,-16.1798,288.85
29123,-16.1798,289.912
29124,-16.1798,290.973
29125,-16.1798,292.035
